C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_268.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_268.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_268.jpg,-0.0754717,1,0,30.19007
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_338.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_338.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_338.jpg,-0.0754717,1,0,30.19015
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_408.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_408.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_408.jpg,-0.0754717,1,0,30.19016
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_474.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_474.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_474.jpg,-0.0754717,1,0,30.19009
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_546.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_546.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_546.jpg,-0.0754717,1,0,30.19018
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_616.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_616.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_616.jpg,-0.0754717,1,0,30.19013
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_686.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_686.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_686.jpg,-0.0754717,1,0,30.18999
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_753.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_753.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_753.jpg,-0.0754717,1,0,30.19016
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_824.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_824.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_824.jpg,-0.0754717,1,0,30.19016
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_894.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_894.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_894.jpg,-0.05660377,1,0,30.19045
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_40_966.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_40_966.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_40_966.jpg,-0.03773585,1,0,30.19049
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_037.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_037.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_037.jpg,-0.03773585,1,0,30.19041
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_107.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_107.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_107.jpg,-0.03773585,1,0,30.19036
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_175.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_175.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_175.jpg,-0.03773585,1,0,30.19029
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_243.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_243.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_243.jpg,-0.03773585,1,0,30.19032
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_310.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_310.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_310.jpg,-0.03773585,1,0,30.19029
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_382.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_382.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_382.jpg,-0.03773585,1,0,30.19029
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_449.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_449.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_449.jpg,-0.03773585,1,0,30.19031
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_518.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_518.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_518.jpg,-0.03773585,1,0,30.19011
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_588.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_588.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_588.jpg,-0.03773585,1,0,30.19025
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_657.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_657.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_657.jpg,-0.03773585,1,0,30.19021
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_726.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_726.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_726.jpg,-0.03773585,1,0,30.19025
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_795.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_795.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_795.jpg,-0.03773585,1,0,30.19021
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_866.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_866.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_866.jpg,-0.05660377,1,0,30.19
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_41_935.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_41_935.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_41_935.jpg,-0.0754717,1,0,30.1897
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_005.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_005.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_005.jpg,-0.0754717,1,0,30.18987
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_075.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_075.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_075.jpg,-0.08490566,1,0,30.18972
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_145.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_145.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_145.jpg,-0.08490566,1,0,30.18997
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_213.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_213.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_213.jpg,-0.08490566,1,0,30.18999
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_283.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_283.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_283.jpg,-0.08490566,1,0,30.19002
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_353.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_353.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_353.jpg,-0.08490566,1,0,30.19011
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_422.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_422.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_422.jpg,-0.08490566,1,0,30.19007
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_491.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_491.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_491.jpg,-0.08490566,1,0,30.19008
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_561.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_561.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_561.jpg,-0.08490566,1,0,30.19014
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_632.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_632.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_632.jpg,-0.08490566,1,0,30.19006
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_700.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_700.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_700.jpg,-0.08490566,1,0,30.19013
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_767.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_767.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_767.jpg,-0.08490566,1,0,30.19015
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_834.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_834.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_834.jpg,-0.08490566,1,0,30.19019
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_904.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_904.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_904.jpg,-0.1132075,1,0,30.18944
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_42_975.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_42_975.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_42_975.jpg,-0.1132075,1,0,30.1897
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_047.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_047.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_047.jpg,-0.1132075,1,0,30.18984
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_115.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_115.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_115.jpg,-0.1132075,1,0,30.1899
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_185.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_185.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_185.jpg,-0.02830189,1,0,30.19058
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_256.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_256.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_256.jpg,-0.01886792,1,0,30.19033
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_325.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_325.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_325.jpg,-0.01886792,1,0,30.19036
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_396.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_396.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_396.jpg,-0.02830189,1,0,30.19035
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_466.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_466.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_466.jpg,-0.06603774,1,0,30.18983
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_535.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_535.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_535.jpg,-0.06603774,1,0,30.18996
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_605.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_605.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_605.jpg,-0.06603774,1,0,30.19012
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_671.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_671.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_671.jpg,-0.06603774,1,0,30.18997
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_739.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_739.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_739.jpg,-0.06603774,1,0,30.1895
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_810.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_810.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_810.jpg,-0.06603774,1,0,30.19
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_879.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_879.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_879.jpg,-0.06603774,1,0,30.18984
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_43_947.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_43_947.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_43_947.jpg,-0.06603774,1,0,30.18964
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_017.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_017.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_017.jpg,-0.06603774,1,0,30.18798
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_088.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_088.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_088.jpg,-0.06603774,1,0,30.19019
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_156.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_156.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_156.jpg,-0.06603774,1,0,30.19005
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_224.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_224.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_224.jpg,-0.06603774,1,0,30.18889
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_291.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_291.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_291.jpg,-0.06603774,1,0,30.19051
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_360.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_360.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_360.jpg,-0.06603774,1,0,30.19014
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_428.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_428.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_428.jpg,-0.06603774,1,0,30.19008
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_499.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_499.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_499.jpg,-0.06603774,1,0,30.19001
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_567.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_567.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_567.jpg,-0.06603774,1,0,30.18998
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_636.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_636.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_636.jpg,-0.06603774,1,0,30.18998
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_705.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_705.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_705.jpg,-0.06603774,1,0,30.18993
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_774.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_774.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_774.jpg,-0.06603774,1,0,30.19073
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_841.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_841.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_841.jpg,-0.06603774,1,0,30.19029
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_911.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_911.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_911.jpg,-0.06603774,1,0,30.19014
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_44_981.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_44_981.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_44_981.jpg,-0.06603774,1,0,30.19095
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_051.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_051.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_051.jpg,-0.06603774,1,0,30.19042
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_119.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_119.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_119.jpg,-0.06603774,1,0,30.1903
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_186.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_186.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_186.jpg,-0.06603774,1,0,30.19018
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_257.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_257.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_257.jpg,-0.06603774,1,0,30.19013
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_326.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_326.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_326.jpg,-0.06603774,1,0,30.19009
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_395.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_395.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_395.jpg,-0.06603774,1,0,30.19003
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_463.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_463.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_463.jpg,-0.06603774,1,0,30.19049
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_534.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_534.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_534.jpg,-0.06603774,1,0,30.19049
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_603.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_603.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_603.jpg,-0.06603774,1,0,30.19028
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_673.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_673.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_673.jpg,-0.06603774,1,0,30.19151
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_742.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_742.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_742.jpg,-0.0754717,1,0,30.19043
C:\Users\User\sdcarnd\windows_sim\IMG\center_2018_07_07_14_17_45_808.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\left_2018_07_07_14_17_45_808.jpg,C:\Users\User\sdcarnd\windows_sim\IMG\right_2018_07_07_14_17_45_808.jpg,-0.0754717,1,0,30.19025
